Time,Source IP,Destination IP,Protocol,Source Port,Destination Port,Length
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1382
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1445
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1424
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1382
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1445
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1397
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1222
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,99
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,965
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,965
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.134.234,192.168.1.68,TCP,443,61946,126
2025-07-27 00:26:42,172.64.155.209,192.168.1.68,TCP,443,63352,218
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1445
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1172
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,319
2025-07-27 00:26:42,192.168.1.68,172.64.155.209,TCP,63352,443,54
2025-07-27 00:26:42,192.168.1.68,162.159.134.234,TCP,61946,443,54
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,69
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,84
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,99
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,447
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,979
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,69
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,84
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,85
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,310
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,69
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,129
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,66
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,172.64.155.209,192.168.1.68,TCP,443,63352,226
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,192.168.1.68,172.64.155.209,TCP,63352,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,382
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,192.168.1.68,162.159.141.124,TCP,63622,443,54
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
2025-07-27 00:26:42,162.159.141.124,192.168.1.68,TCP,443,63622,1466
